66.0738801, -23.1201949
65.5931114, -23.9779694
66.1505498, -18.9078647
65.75036, -19.6506449
65.3055246, -18.8724355
65.96387969999999, -18.5478204
65.6877428, -18.1049376
65.6891344, -18.0974395
65.6776807, -18.1206954
65.68218809999999, -18.0910911
65.2826249, -14.4251129
65.072509, -22.7332869
64.3225655, -22.0609938
63.9875989, -22.5497483
63.9728714, -22.545423
64.0044645, -22.5736632
64.151078, -21.98601889999999
64.1520441, -21.9505714
64.14415199999999, -21.9608872
64.1468474, -21.93750169999999
64.1479961, -21.9274066
64.1498836, -21.9430156
64.14395329999999, -21.9508883
64.1485704, -21.8844215
64.1440995, -21.9392867
64.1440082, -21.9260257
64.145055, -21.9263179
64.1372475, -21.9504077
64.1400941, -21.9016585
64.130757, -21.9008067
64.1431546, -21.9146256
64.1284419, -21.8874286
64.138261, -21.9100631
64.13032249999999, -21.895216
64.1326882, -21.8833433
64.14315599999999, -21.9143621
64.0907388, -21.9261004
64.1017715, -21.8850376
64.09782899999999, -21.885932
64.09879699999999, -21.8766565
64.1221225, -21.8750579
64.1120888, -21.9043241
64.09816239999999, -21.9088469
64.1134652, -21.9027929
64.1141871, -21.8898329
64.104078, -21.8778529
64.1046006, -21.8755066
64.114209, -21.8942329
64.1295676, -21.8693134
64.1251053, -21.8142938
64.1422571, -21.8473698
64.13753489999999, -21.8597298
64.13378329999999, -21.868134
64.1336105, -21.874262
64.1295322, -21.8646066
64.1262979, -21.8216891
64.15078799999999, -21.7881649
64.150809, -21.7880559
64.10838439999999, -21.832288
64.1085989, -21.8434499
64.10514549999999, -21.8154843
64.09591979999999, -21.8049722
64.096226, -21.802807
64.05250029999999, -21.9795486
64.06936929999999, -21.959755
64.07642059999999, -21.9414455
64.0794145, -21.942242
64.0682094, -21.9568091
64.8642502, -19.2480507
64.0035477, -21.1977519
64.1654537, -21.6971934
63.9954115, -21.1896335
64.1690836, -21.6680485
63.93736969999999, -20.9930234
63.93843659999999, -20.97553599999999
63.83467950000001, -20.4008976
63.4404097, -20.2767692
63.4428686, -20.26962
63.41936630000001, -18.9936006
65.0323392, -14.2183755
63.88149259999999, -16.6458221
66.07237239999999, -23.1194973
66.07216389999999, -23.1191033
66.021791, -23.401936
66.060385, -23.1744314
66.0732914, -23.1202959
66.0734583, -23.1213217
66.0471234, -23.5111159
66.03049, -22.991697
66.0737857, -23.1201247
66.060401, -23.174223
66.0682152, -23.1227554
65.5982829, -24.0010911
65.62690049999999, -23.8256748
65.5915887, -23.9770412
65.877042, -23.4898769
65.6855082, -23.6008619
66.1544071, -18.9071113
65.7068488, -21.6672203
65.7065585, -21.665547
65.7008202, -21.6856741
65.3958347, -20.9468017
65.3954096, -20.945705
65.3478873, -20.8065606
65.65992, -20.277427
65.55308099999999, -19.4460557
65.65982919999999, -20.2846151
65.7525462, -19.6517441
65.6104596, -19.5035302
65.659778, -20.2870971
65.6593, -20.2843449
65.7517939, -19.6521699
65.7422683, -19.6448934
65.9695511, -18.5268212
65.9720419, -18.5323194
65.9468314, -18.1813457
65.919913, -18.5435176
66.0733882, -18.6450139
65.97626050000001, -18.5308135
65.9953605, -18.3837407
66.04526899999999, -17.3417127
66.0467226, -17.3449815
66.04641889999999, -17.3398669
65.97817549999999, -18.3770126
66.0465018, -17.3443757
66.04530129999999, -17.341624
66.0393359, -17.343087
66.046885, -17.344575
65.68379569999999, -18.0911314
65.6872971, -18.1034917
65.6819271, -18.0917902
65.6920561, -18.1088346
65.68129499999999, -18.0895059
65.672266, -18.086847
65.6775, -18.1188889
65.68374399999999, -18.0948251
65.6827149, -18.090552
65.6823746, -18.0901748
65.687252, -18.1032928
65.6811817, -18.0884701
65.68034999999999, -18.0919301
65.6911458, -18.1062413
65.6812565, -18.0885457
65.52248999999999, -18.1741921
65.6844444, -18.0933333
65.6967477, -18.1313872
65.6826846, -18.0921368
65.682604, -18.092035
65.685814, -17.5393054
65.648021, -18.089307
65.60328799999999, -18.0329419
65.56675229999999, -18.0644547
65.28144019999999, -14.4250164
65.2605061, -14.4066396
65.2611069, -14.0049076
65.2633711, -14.4051475
65.260309, -14.0097661
65.52564, -13.8052984
65.2613605, -14.4048946
65.26039469999999, -14.0101634
65.258639, -14.4067191
65.26283649999999, -14.4135582
65.2542994, -14.4149967
65.26141, -14.3992275
65.2608346, -14.3976266
65.26031499999999, -14.0095851
65.2604873, -14.007697
65.2603975, -14.0101647
65.1473087, -13.6926667
65.1475372, -13.6878977
64.89428699999999, -23.7084801
64.91542410000001, -23.8826743
64.91317599999999, -23.892323
64.898, -23.705
64.897395, -23.709313
64.92462789999999, -23.2606698
64.9252739, -23.260155
64.99791619999999, -22.9634079
64.925986, -23.256324
64.7518006, -23.6455112
64.849338, -22.734661
65.0719276, -22.7329344
65.07378419999999, -22.7290252
65.07750159999999, -22.7234818
65.07014939999999, -22.7349614
65.0763705, -22.7254044
65.0721556, -22.7254058
64.99984359999999, -21.624956
65.1074079, -21.762236
65.1107096, -21.7714359
65.1080036, -21.7629014
64.541062, -21.9091846
64.53704499999999, -21.9253689
64.5637746, -21.7661882
64.5359673, -21.9226444
64.3247227, -22.0674658
63.96901879999999, -22.5829303
64.0009043, -22.5478719
63.9996562, -22.5764929
63.9730359, -22.5454312
64.0062645, -22.5652601
64.07029899999999, -22.6501846
